;"Day";"DJIA.Close";"N225.Close";"SSMI.Close"
2016-09-16;2016-09-16;18123,800781;16519,289063;8130,439941
2016-09-20;2016-09-20;18129,960938;16492,150391;8237,540039
2016-09-21;2016-09-21;18293,699219;16807,619141;8226,469727
2016-09-23;2016-09-23;18261,449219;16754,019531;8272,889648
2016-09-26;2016-09-26;18094,830078;16544,560547;8165,049805
2016-09-27;2016-09-27;18228,300781;16683,929688;8175,419922
2016-09-28;2016-09-28;18339,240234;16465,400391;8220,070313
2016-09-29;2016-09-29;18143,449219;16693,710938;8164,200195
2016-09-30;2016-09-30;18308,150391;16449,839844;8139,009766
2016-10-03;2016-10-03;18253,849609;16598,669922;8166,319824
2016-10-04;2016-10-04;18168,449219;16735,650391;8230,730469
2016-10-05;2016-10-05;18281,029297;16819,240234;8195,230469
2016-10-06;2016-10-06;18268,5;16899,099609;8170,439941
2016-10-07;2016-10-07;18240,490234;16860,089844;8124,589844
2016-10-11;2016-10-11;18128,660156;17024,759766;8135,149902
2016-10-12;2016-10-12;18144,199219;16840;8068,560059
2016-10-13;2016-10-13;18098,939453;16774,240234;7999,930176
2016-10-14;2016-10-14;18138,380859;16856,369141;8089,910156
2016-10-17;2016-10-17;18086,400391;16900,119141;8000,959961
2016-10-18;2016-10-18;18161,939453;16963,609375;8074,689941
2016-10-19;2016-10-19;18202,619141;16998,910156;8093,779785
2016-10-20;2016-10-20;18162,349609;17235,5;8069,27002
2016-10-21;2016-10-21;18145,710938;17184,589844;8034,859863
2016-10-24;2016-10-24;18223,029297;17234,419922;7991,879883
2016-10-25;2016-10-25;18169,269531;17365,25;7929,870117
2016-10-26;2016-10-26;18199,330078;17391,839844;7892,77002
2016-10-27;2016-10-27;18169,679688;17336,419922;7924,390137
2016-10-28;2016-10-28;18161,189453;17446,410156;7908,569824
2016-10-31;2016-10-31;18142,419922;17425,019531;7827,740234
2016-11-01;2016-11-01;18037,099609;17442,400391;7761,339844
2016-11-02;2016-11-02;17959,640625;17134,679688;7700,410156
2016-11-04;2016-11-04;17888,279297;16905,359375;7593,200195
2016-11-07;2016-11-07;18259,599609;17177,210938;7735,220215
2016-11-08;2016-11-08;18332,740234;17171,380859;7744,029785
2016-11-09;2016-11-09;18589,689453;16251,540039;7897,839844
2016-11-10;2016-11-10;18807,880859;17344,419922;7928,77002
2016-11-11;2016-11-11;18847,660156;17374,789063;7880,290039
2016-11-14;2016-11-14;18868,689453;17672,619141;7900,569824
2016-11-15;2016-11-15;18923,060547;17668,150391;7909,200195
2016-11-16;2016-11-16;18868,140625;17862,210938;7914,02002
2016-11-17;2016-11-17;18903,820313;17862,630859;7964,680176
2016-11-18;2016-11-18;18867,929688;17967,410156;7904,549805
2016-11-21;2016-11-21;18956,689453;18106,019531;7849,859863
2016-11-22;2016-11-22;19023,869141;18162,939453;7741,819824
2016-11-25;2016-11-25;19152,140625;18381,220703;7881,529785
2016-11-28;2016-11-28;19097,900391;18356,890625;7823,22998
2016-11-29;2016-11-29;19121,599609;18307,039063;7845,009766
2016-11-30;2016-11-30;19123,580078;18308,480469;7875,189941
2016-12-01;2016-12-01;19191,929688;18513,119141;7779,109863
2016-12-02;2016-12-02;19170,419922;18426,080078;7784,009766
2016-12-05;2016-12-05;19216,240234;18274,990234;7845,680176
2016-12-06;2016-12-06;19251,779297;18360,539063;7912,390137
2016-12-07;2016-12-07;19549,619141;18496,689453;7930,25
2016-12-08;2016-12-08;19614,810547;18765,470703;7953,680176
2016-12-09;2016-12-09;19756,849609;18996,369141;8099,629883
2016-12-12;2016-12-12;19796,429688;19155,029297;8040,089844
2016-12-13;2016-12-13;19911,210938;19250,519531;8162,529785
2016-12-14;2016-12-14;19792,529297;19253,609375;8140,410156
2016-12-15;2016-12-15;19852,240234;19273,789063;8214,299805
2016-12-16;2016-12-16;19843,410156;19401,150391;8227,719727
2016-12-19;2016-12-19;19883,060547;19391,599609;8234,490234
2016-12-20;2016-12-20;19974,619141;19494,529297;8243
2016-12-21;2016-12-21;19941,960938;19444,490234;8233,450195
2016-12-22;2016-12-22;19918,880859;19427,669922;8237,980469
2016-12-27;2016-12-27;19945,039063;19403,060547;8259,450195
2016-12-28;2016-12-28;19833,679688;19401,720703;8256,610352
2016-12-29;2016-12-29;19819,779297;19145,140625;8251,129883
2016-12-30;2016-12-30;19762,599609;19114,369141;8219,870117
2017-01-04;2017-01-04;19942,160156;19594,160156;8354,80957
2017-01-05;2017-01-05;19899,289063;19520,689453;8392,490234
2017-01-06;2017-01-06;19963,800781;19454,330078;8417,459961
2017-01-10;2017-01-10;19855,529297;19301,439453;8449,19043
2017-01-11;2017-01-11;19954,279297;19364,669922;8427,150391
2017-01-12;2017-01-12;19891;19134,699219;8375,019531
2017-01-13;2017-01-13;19885,730469;19287,279297;8452,19043
2017-01-17;2017-01-17;19826,769531;18813,529297;8304,099609
2017-01-18;2017-01-18;19804,720703;18894,369141;8312,419922
2017-01-19;2017-01-19;19732,400391;19072,25;8273,080078
2017-01-20;2017-01-20;19827,25;19137,910156;8275,129883
2017-01-23;2017-01-23;19799,849609;18891,029297;8229,009766
2017-01-24;2017-01-24;19912,710938;18787,990234;8246,660156
2017-01-25;2017-01-25;20068,509766;19057,5;8387,549805
2017-01-26;2017-01-26;20100,910156;19402,390625;8405,480469
2017-01-27;2017-01-27;20093,779297;19467,400391;8379,570313
2017-01-30;2017-01-30;19971,130859;19368,849609;8320,830078
2017-01-31;2017-01-31;19864,089844;19041,339844;8291,69043
2017-02-01;2017-02-01;19890,939453;19148,080078;8329,169922
2017-02-02;2017-02-02;19884,910156;18914,580078;8276,700195
2017-02-03;2017-02-03;20071,460938;18918,199219;8350,839844
2017-02-06;2017-02-06;20052,419922;18976,710938;8330,929688
2017-02-07;2017-02-07;20090,289063;18910,779297;8370,139648
2017-02-08;2017-02-08;20054,339844;19007,599609;8378,730469
2017-02-09;2017-02-09;20172,400391;18907,669922;8437,540039
2017-02-10;2017-02-10;20269,369141;19378,929688;8456,219727
2017-02-13;2017-02-13;20412,160156;19459,150391;8462,879883
2017-02-14;2017-02-14;20504,410156;19238,980469;8426,150391
2017-02-15;2017-02-15;20611,859375;19437,980469;8486,269531
2017-02-16;2017-02-16;20619,769531;19347,529297;8467,519531
2017-02-17;2017-02-17;20624,050781;19234,619141;8506,490234
2017-02-21;2017-02-21;20743;19381,439453;8567,179688
2017-02-22;2017-02-22;20775,599609;19379,869141;8585,849609
2017-02-23;2017-02-23;20810,320313;19371,460938;8569,360352
2017-02-24;2017-02-24;20821,759766;19283,539063;8525,620117
2017-02-27;2017-02-27;20837,439453;19107,470703;8520,55957
2017-02-28;2017-02-28;20812,240234;19118,990234;8545,80957
2017-03-01;2017-03-01;21115,550781;19393,539063;8634,700195
2017-03-02;2017-03-02;21002,970703;19564,800781;8661,629883
2017-03-03;2017-03-03;21005,710938;19469,169922;8670,05957
2017-03-06;2017-03-06;20954,339844;19379,140625;8664,799805
2017-03-07;2017-03-07;20924,759766;19344,150391;8623,969727
2017-03-08;2017-03-08;20855,730469;19254,029297;8626,650391
2017-03-09;2017-03-09;20858,189453;19318,580078;8639,700195
2017-03-10;2017-03-10;20902,980469;19604,609375;8669,969727
2017-03-13;2017-03-13;20881,480469;19633,75;8683,049805
2017-03-14;2017-03-14;20837,369141;19609,5;8663,540039
2017-03-15;2017-03-15;20950,099609;19577,380859;8688,860352
2017-03-16;2017-03-16;20934,550781;19590,140625;8667,480469
2017-03-17;2017-03-17;20914,619141;19521,589844;8698,530273
2017-03-21;2017-03-21;20668,009766;19455,880859;8614,860352
2017-03-22;2017-03-22;20661,300781;19041,380859;8567,879883
2017-03-23;2017-03-23;20656,580078;19085,310547;8628,639648
2017-03-24;2017-03-24;20596,720703;19262,529297;8613,639648
2017-03-27;2017-03-27;20550,980469;18985,589844;8594,540039
2017-03-28;2017-03-28;20701,5;19202,869141;8597,019531
2017-03-29;2017-03-29;20659,320313;19217,480469;8661,530273
2017-03-30;2017-03-30;20728,490234;19063,220703;8704,389648
2017-03-31;2017-03-31;20663,220703;18909,259766;8658,889648
2017-04-03;2017-04-03;20650,210938;18983,230469;8633,860352
2017-04-04;2017-04-04;20689,240234;18810,25;8646,990234
2017-04-05;2017-04-05;20648,150391;18861,269531;8640,509766
2017-04-06;2017-04-06;20662,949219;18597,060547;8638,370117
2017-04-07;2017-04-07;20656,099609;18664,630859;8640,910156
2017-04-10;2017-04-10;20658,019531;18797,880859;8616,679688
2017-04-11;2017-04-11;20651,300781;18747,869141;8641,549805
2017-04-12;2017-04-12;20591,859375;18552,609375;8663,769531
2017-04-13;2017-04-13;20453,25;18426,839844;8629,019531
2017-04-18;2017-04-18;20523,279297;18418,589844;8529,280273
2017-04-19;2017-04-19;20404,490234;18432,199219;8532,269531
2017-04-20;2017-04-20;20578,710938;18430,490234;8557,870117
2017-04-21;2017-04-21;20547,759766;18620,75;8553,990234
2017-04-24;2017-04-24;20763,890625;18875,880859;8711,320313
2017-04-25;2017-04-25;20996,119141;19079,330078;8775,240234
2017-04-26;2017-04-26;20975,089844;19289,429688;8830,290039
2017-04-27;2017-04-27;20981,330078;19251,869141;8844,780273
2017-04-28;2017-04-28;20940,509766;19196,740234;8812,669922
2017-05-02;2017-05-02;20949,890625;19445,699219;8868,55957
2017-05-08;2017-05-08;21012,279297;19895,699219;9039,610352
2017-05-09;2017-05-09;20975,779297;19843;9113,830078
2017-05-10;2017-05-10;20943,109375;19900,089844;9089,799805
2017-05-11;2017-05-11;20919,419922;19961,550781;9064,879883
2017-05-12;2017-05-12;20896,609375;19883,900391;9123,410156
2017-05-15;2017-05-15;20981,939453;19869,849609;9108,25
2017-05-16;2017-05-16;20979,75;19919,820313;9127,610352
2017-05-17;2017-05-17;20606,929688;19814,880859;9001,599609
2017-05-18;2017-05-18;20663,019531;19553,859375;8938,370117
2017-05-19;2017-05-19;20804,839844;19590,759766;9022,509766
2017-05-22;2017-05-22;20894,830078;19678,279297;9084,780273
2017-05-23;2017-05-23;20937,910156;19613,279297;9061,759766
2017-05-24;2017-05-24;21012,419922;19742,980469;9035,089844
2017-05-26;2017-05-26;21080,279297;19686,839844;9042,030273
2017-05-30;2017-05-30;21029,470703;19677,849609;9007,540039
2017-05-31;2017-05-31;21008,650391;19650,570313;9016,639648
2017-06-01;2017-06-01;21144,179688;19860,029297;9024,919922
2017-06-02;2017-06-02;21206,289063;20177,279297;9043,959961
2017-06-06;2017-06-06;21136,230469;19979,900391;8908,269531
2017-06-07;2017-06-07;21173,689453;19984,619141;8876,730469
2017-06-08;2017-06-08;21182,529297;19909,259766;8811,620117
2017-06-09;2017-06-09;21271,970703;20013,259766;8845,849609
2017-06-12;2017-06-12;21235,669922;19908,580078;8807,849609
2017-06-13;2017-06-13;21328,470703;19898,75;8867,070313
2017-06-14;2017-06-14;21374,560547;19883,519531;8849,400391
2017-06-15;2017-06-15;21359,900391;19831,820313;8853,009766
2017-06-16;2017-06-16;21384,279297;19943,259766;8963,290039
2017-06-19;2017-06-19;21528,990234;20067,75;9030,299805
2017-06-20;2017-06-20;21467,140625;20230,410156;9023,549805
2017-06-21;2017-06-21;21410,029297;20138,789063;8985,610352
2017-06-22;2017-06-22;21397,289063;20110,509766;9051,269531
2017-06-23;2017-06-23;21394,759766;20132,669922;9032,889648
2017-06-26;2017-06-26;21409,550781;20153,349609;9121,219727
2017-06-27;2017-06-27;21310,660156;20225,089844;9072,919922
2017-06-28;2017-06-28;21454,609375;20130,410156;9076,730469
2017-06-29;2017-06-29;21287,029297;20220,300781;8944,040039
2017-06-30;2017-06-30;21349,630859;20033,429688;8906,889648
2017-07-03;2017-07-03;21479,269531;20055,800781;9009,80957
2017-07-05;2017-07-05;21478,169922;20081,630859;8954,099609
2017-07-06;2017-07-06;21320,039063;19994,060547;8886,950195
2017-07-07;2017-07-07;21414,339844;19929,089844;8883,269531
2017-07-10;2017-07-10;21408,519531;20080,980469;8943,839844
2017-07-11;2017-07-11;21409,070313;20195,480469;8874,070313
2017-07-12;2017-07-12;21532,140625;20098,380859;9015,599609
2017-07-13;2017-07-13;21553,089844;20099,810547;9003,570313
2017-07-14;2017-07-14;21637,740234;20118,859375;9034,570313
2017-07-18;2017-07-18;21574,730469;19999,910156;8977,980469
2017-07-19;2017-07-19;21640,75;20020,859375;9024,320313
2017-07-20;2017-07-20;21611,779297;20144,589844;9027,370117
2017-07-21;2017-07-21;21580,070313;20099,75;8938,679688
2017-07-24;2017-07-24;21513,169922;19975,669922;8898,230469
2017-07-25;2017-07-25;21613,429688;19955,199219;8937,900391
2017-07-26;2017-07-26;21711,009766;20050,160156;8990,339844
2017-07-27;2017-07-27;21796,550781;20079,640625;9017,790039
2017-07-28;2017-07-28;21830,310547;19959,839844;9019,30957
2017-07-31;2017-07-31;21891,119141;19925,179688;9055
2017-08-02;2017-08-02;22016,240234;20080,039063;9122,679688
2017-08-03;2017-08-03;22026,099609;20029,259766;9136,610352
2017-08-04;2017-08-04;22092,810547;19952,330078;9176,990234
2017-08-07;2017-08-07;22118,419922;20055,890625;9155,129883
2017-08-08;2017-08-08;22085,339844;19996,009766;9162,330078
2017-08-09;2017-08-09;22048,699219;19738,710938;9027,150391
2017-08-10;2017-08-10;21844,009766;19729,740234;8949,860352
2017-08-14;2017-08-14;21993,710938;19537,099609;9031,269531
2017-08-15;2017-08-15;21998,990234;19753,310547;9012,519531
2017-08-16;2017-08-16;22024,869141;19729,279297;9037,919922
2017-08-17;2017-08-17;21750,730469;19702,630859;8945,400391
2017-08-18;2017-08-18;21674,509766;19470,410156;8874,349609
2017-08-21;2017-08-21;21703,75;19393,130859;8883,780273
2017-08-22;2017-08-22;21899,890625;19383,839844;8963,830078
2017-08-23;2017-08-23;21812,089844;19434,640625;8958,490234
2017-08-24;2017-08-24;21783,400391;19353,769531;8943,040039
2017-08-25;2017-08-25;21813,669922;19452,609375;8906,179688
2017-08-28;2017-08-28;21808,400391;19449,900391;8864,230469
2017-08-29;2017-08-29;21865,369141;19362,550781;8814,540039
2017-08-30;2017-08-30;21892,429688;19506,539063;8851,259766
2017-08-31;2017-08-31;21948,099609;19646,240234;8925,450195
2017-09-01;2017-09-01;21987,560547;19691,470703;8941,620117
2017-09-05;2017-09-05;21753,310547;19385,810547;8869,55957
2017-09-06;2017-09-06;21807,640625;19357,970703;8859,469727
2017-09-07;2017-09-07;21784,779297;19396,519531;8906,660156
2017-09-08;2017-09-08;21797,789063;19274,820313;8912,049805
2017-09-11;2017-09-11;22057,369141;19545,769531;8982,230469
2017-09-12;2017-09-12;22118,859375;19776,619141;9053,620117
2017-09-13;2017-09-13;22158,179688;19865,820313;9053,830078
2017-09-14;2017-09-14;22203,480469;19807,439453;9071,429688
2017-09-15;2017-09-15;22268,339844;19909,5;9028,049805
2017-09-19;2017-09-19;22370,800781;20299,380859;9093,200195
2017-09-20;2017-09-20;22412,589844;20310,460938;9095,650391
2017-09-21;2017-09-21;22359,230469;20347,480469;9134,129883
2017-09-22;2017-09-22;22349,589844;20296,449219;9136,719727
2017-09-25;2017-09-25;22296,089844;20397,580078;9140,469727
2017-09-26;2017-09-26;22284,320313;20330,189453;9113,650391
2017-09-27;2017-09-27;22340,710938;20267,050781;9098,580078
2017-09-28;2017-09-28;22381,199219;20363,109375;9112,160156
2017-09-29;2017-09-29;22405,089844;20356,279297;9157,459961
2017-10-02;2017-10-02;22557,599609;20400,779297;9242,150391
2017-10-03;2017-10-03;22641,669922;20614,070313;9283,740234
2017-10-04;2017-10-04;22661,640625;20626,660156;9283,969727
2017-10-05;2017-10-05;22775,390625;20628,560547;9262,660156
2017-10-06;2017-10-06;22773,669922;20690,710938;9252,120117
2017-10-10;2017-10-10;22830,679688;20823,509766;9267,169922
2017-10-11;2017-10-11;22872,890625;20881,269531;9265,339844
2017-10-12;2017-10-12;22841,009766;20954,720703;9297,339844
2017-10-13;2017-10-13;22871,720703;21155,179688;9311,69043
2017-10-16;2017-10-16;22956,960938;21255,560547;9274,589844
2017-10-17;2017-10-17;22997,439453;21336,119141;9269,860352
2017-10-18;2017-10-18;23157,599609;21363,050781;9309,610352
2017-10-19;2017-10-19;23163,039063;21448,519531;9233,519531
2017-10-20;2017-10-20;23328,630859;21457,640625;9237,129883
2017-10-23;2017-10-23;23273,960938;21696,650391;9248,490234
2017-10-24;2017-10-24;23441,759766;21805,169922;9194,839844
2017-10-25;2017-10-25;23329,460938;21707,619141;9084,040039
2017-10-26;2017-10-26;23400,859375;21739,779297;9200,080078
2017-10-27;2017-10-27;23434,189453;22008,449219;9183,419922
2017-10-30;2017-10-30;23348,740234;22011,669922;9175,5
2017-10-31;2017-10-31;23377,240234;22011,609375;9242,179688
2017-11-01;2017-11-01;23435,009766;22420,080078;9267,820313
2017-11-02;2017-11-02;23531,380859;22539,119141;9279,650391
2017-11-06;2017-11-06;23548,419922;22548,349609;9288,780273
2017-11-07;2017-11-07;23557,230469;22937,599609;9220,160156
2017-11-08;2017-11-08;23563,359375;22913,820313;9265,830078
2017-11-09;2017-11-09;23461,939453;22868,710938;9177,820313
2017-11-10;2017-11-10;23422,210938;22681,419922;9134,160156
2017-11-13;2017-11-13;23439,699219;22380,990234;9162,740234
2017-11-14;2017-11-14;23409,470703;22380,009766;9130,480469
2017-11-15;2017-11-15;23271,279297;22028,320313;9089,549805
2017-11-16;2017-11-16;23458,359375;22351,119141;9146,820313
2017-11-17;2017-11-17;23358,240234;22396,800781;9183,610352
2017-11-20;2017-11-20;23430,330078;22261,759766;9299,610352
2017-11-21;2017-11-21;23590,830078;22416,480469;9324,530273
2017-11-22;2017-11-22;23526,179688;22523,150391;9291,839844
2017-11-24;2017-11-24;23557,990234;22550,849609;9325,599609
2017-11-27;2017-11-27;23580,779297;22495,990234;9264,389648
2017-11-28;2017-11-28;23836,710938;22486,240234;9320,44043
2017-11-29;2017-11-29;23940,679688;22597,199219;9304,419922
2017-11-30;2017-11-30;24272,349609;22724,960938;9318,769531
2017-12-01;2017-12-01;24231,589844;22819,029297;9274,549805
2017-12-04;2017-12-04;24290,050781;22707,160156;9328,629883
2017-12-05;2017-12-05;24180,640625;22622,380859;9288,919922
2017-12-06;2017-12-06;24140,910156;22177,039063;9309,990234
2017-12-07;2017-12-07;24211,480469;22498,029297;9270,570313
2017-12-08;2017-12-08;24329,160156;22811,080078;9319,160156
2017-12-11;2017-12-11;24386,029297;22938,730469;9314,759766
2017-12-12;2017-12-12;24504,800781;22866,169922;9361,410156
2017-12-13;2017-12-13;24585,429688;22758,070313;9394,549805
2017-12-14;2017-12-14;24508,660156;22694,449219;9383,019531
2017-12-15;2017-12-15;24651,740234;22553,220703;9394,709961
2017-12-18;2017-12-18;24792,199219;22901,769531;9452,320313
2017-12-19;2017-12-19;24754,75;22868;9399,169922
2017-12-20;2017-12-20;24726,650391;22891,720703;9314,830078
2017-12-21;2017-12-21;24782,289063;22866,099609;9424,669922
2017-12-22;2017-12-22;24754,060547;22902,759766;9394,490234
2017-12-27;2017-12-27;24774,300781;22911,210938;9430,44043
2017-12-28;2017-12-28;24837,509766;22783,980469;9405,799805
2017-12-29;2017-12-29;24719,220703;22764,939453;9381,870117
2018-01-04;2018-01-04;25075,130859;23506,330078;9509,280273
2018-01-05;2018-01-05;25295,869141;23714,529297;9556,980469
2018-01-09;2018-01-09;25385,800781;23849,990234;9611,610352
2018-01-10;2018-01-10;25369,130859;23788,199219;9524,959961
2018-01-11;2018-01-11;25574,730469;23710,429688;9503,849609
2018-01-12;2018-01-12;25803,189453;23653,820313;9546,610352
2018-01-16;2018-01-16;25792,859375;23951,810547;9464,049805
2018-01-17;2018-01-17;26115,650391;23868,339844;9440,009766
2018-01-18;2018-01-18;26017,810547;23763,369141;9452,349609
2018-01-19;2018-01-19;26071,720703;23808,060547;9509,769531
2018-01-22;2018-01-22;26214,599609;23816,330078;9529,129883
2018-01-23;2018-01-23;26210,810547;24124,150391;9551,580078
2018-01-24;2018-01-24;26252,119141;23940,779297;9547,570313
2018-01-25;2018-01-25;26392,789063;23669,490234;9482,959961
2018-01-26;2018-01-26;26616,710938;23631,880859;9515,55957
2018-01-29;2018-01-29;26439,480469;23629,339844;9457,269531
2018-01-30;2018-01-30;26076,890625;23291,970703;9433,339844
2018-01-31;2018-01-31;26149,390625;23098,289063;9335,400391
